# Reproduction command (with lincs version 1.1.0): lincs generate classified-alternatives problem.yml model.yml 2500 --random-seed 867960298 --misclassified-count 0
name,"Criterion 1","Criterion 2","Criterion 3","Criterion 4","Criterion 5",category
"Alternative 287",0.144762918,0.604156137,0.748505473,0.613932729,0.828000247,"Intermediate category 2"
"Alternative 288",0.289607406,0.759761691,0.0598099381,0.327744991,0.161988527,"Worst category"
"Alternative 289",0.690784752,0.583233178,0.169301629,0.507715046,0.476356059,"Intermediate category 2"
"Alternative 290",0.516241968,0.0446824878,0.92169404,0.296369195,0.298307538,"Worst category"
"Alternative 291",0.77874887,0.276454121,0.103952818,0.975522041,0.450427741,"Intermediate category 1"
"Alternative 292",0.726485252,0.162359342,0.328792989,0.433518946,0.874902368,"Worst category"
"Alternative 293",0.897143602,0.979961693,0.358570933,0.813891411,0.576016903,"Intermediate category 3"
"Alternative 294",0.108735375,0.825182438,0.662340462,0.90963006,0.0434313379,"Intermediate category 3"
"Alternative 295",0.822265983,0.346986115,0.377720565,0.280487984,0.693770349,"Intermediate category 2"
"Alternative 296",0.212242275,0.705128908,0.0452399477,0.00817773677,0.729933619,"Intermediate category 2"
"Alternative 297",0.655471444,0.227489606,0.354888856,0.194090635,0.654251873,"Intermediate category 1"
"Alternative 298",0.778230667,0.897299469,0.150308505,0.232896715,0.472886801,"Worst category"
"Alternative 299",0.312770545,0.816063583,0.958709657,0.800207019,0.210649893,"Intermediate category 3"
"Alternative 300",0.867164671,0.655037344,0.745679736,0.169262454,0.970138848,"Intermediate category 2"
"Alternative 301",0.440572023,0.545249403,0.129576534,0.97616291,0.539758623,"Intermediate category 1"
"Alternative 302",0.921116889,0.358794302,0.305353254,0.171288937,0.961642146,"Intermediate category 2"
"Alternative 303",0.194301367,0.0389373153,0.779177368,0.555621207,0.672230601,"Worst category"
"Alternative 304",0.520141363,0.856422007,0.246762097,0.427498728,0.650568128,"Intermediate category 1"
"Alternative 305",0.389008045,0.413917303,0.260367543,0.0745171234,0.152073696,"Worst category"
"Alternative 306",0.499914765,0.286296397,0.846355915,0.0256443322,0.805079997,"Intermediate category 1"
"Alternative 307",0.0190702509,0.791953087,0.695915699,0.54985106,0.178474516,"Intermediate category 3"
"Alternative 308",0.774092376,0.0702716559,0.584582567,0.837562323,0.598151922,"Worst category"
"Alternative 309",0.449237108,0.588542461,0.838597715,0.757546484,0.383720845,"Intermediate category 2"
"Alternative 310",0.801939011,0.0852453783,0.229492232,0.416237146,0.995138645,"Worst category"
"Alternative 311",0.677622974,0.643818915,0.8276124,0.996362209,0.079594411,"Intermediate category 2"
"Alternative 312",0.769093454,0.583743751,0.0638722554,0.266840756,0.144832537,"Worst category"
"Alternative 313",0.374852389,0.731600881,0.249373019,0.514332414,0.965582609,"Intermediate category 2"
"Alternative 314",0.176247433,0.0213806648,0.642910063,0.989468575,0.325943351,"Worst category"
"Alternative 315",0.624954343,0.959199309,0.172946706,0.170271069,0.930105269,"Intermediate category 3"
"Alternative 316",0.871000588,0.673440456,0.453193814,0.273627043,0.597046971,"Intermediate category 1"
"Alternative 317",0.570512414,0.0165286902,0.870638549,0.681300402,0.799448848,"Worst category"
"Alternative 318",0.438871503,0.153575063,0.961111307,0.591288686,0.288957685,"Worst category"
"Alternative 319",0.307947665,0.90846765,0.896273375,0.346407652,0.417381972,"Intermediate category 3"
"Alternative 320",0.758223414,0.781605124,0.42704758,0.979036152,0.447064459,"Intermediate category 2"
"Alternative 321",0.519053042,0.931828618,0.845616996,0.423386723,0.818999946,"Intermediate category 3"
"Alternative 322",0.698298633,0.599473476,0.414447695,0.663998067,0.0863100067,"Intermediate category 2"
"Alternative 323",0.167650402,0.0164949708,0.184831724,0.947670937,0.688466489,"Worst category"
"Alternative 324",0.254357994,0.688459396,0.542381585,0.953118861,0.551590085,"Intermediate category 1"
"Alternative 325",0.545863748,0.597315669,0.169857994,0.927812338,0.0480959229,"Intermediate category 2"
"Alternative 326",0.0110873217,0.270331532,0.0416179597,0.323233336,0.841498673,"Intermediate category 1"
"Alternative 327",0.629624248,0.485323787,0.351563543,0.321072847,0.809539139,"Intermediate category 2"
"Alternative 328",0.175261915,0.618576407,0.103937566,0.74602145,0.940342903,"Intermediate category 2"
"Alternative 329",0.354151636,0.33570987,0.136952788,0.0658735111,0.815609276,"Intermediate category 2"
"Alternative 330",0.0756200105,0.765229344,0.26418227,0.662170827,0.961720526,"Intermediate category 2"
"Alternative 331",0.595781147,0.936062872,0.119317919,0.817705452,0.366415828,"Intermediate category 2"
"Alternative 332",0.8862257,0.452264369,0.545151114,0.37208274,0.151568502,"Intermediate category 1"
"Alternative 333",0.840692282,0.722293556,0.61327517,0.75127393,0.275456101,"Intermediate category 2"
"Alternative 334",0.0423644409,0.793338418,0.57382375,0.176227763,0.543949723,"Intermediate category 1"
"Alternative 335",0.562136948,0.0629891455,0.809225082,0.875344217,0.5145244,"Worst category"
"Alternative 336",0.807264686,0.720995545,0.216666967,0.86335218,0.29478547,"Intermediate category 2"
"Alternative 337",0.649432003,0.149467006,0.572582841,0.212566674,0.522886395,"Worst category"
"Alternative 338",0.895063102,0.903156459,0.657471776,0.0452226326,0.200347245,"Intermediate category 3"
"Alternative 339",0.753317058,0.616849303,0.0405797847,0.066134207,0.897825658,"Intermediate category 2"
"Alternative 340",0.202839881,0.972853065,0.519168675,0.281307071,0.922202289,"Intermediate category 3"
"Alternative 341",0.610407948,0.433879465,0.75089258,0.796654224,0.926369011,"Intermediate category 2"
"Alternative 342",0.692318559,0.789117157,0.157696605,0.226158857,0.0864954144,"Worst category"
"Alternative 343",0.968913615,0.258501053,0.0877648667,0.694668949,0.999034286,"Intermediate category 1"
"Alternative 344",0.76639992,0.226546496,0.128477141,0.664144456,0.0802914798,"Intermediate category 1"
"Alternative 345",0.422534466,0.301287919,0.305181682,0.909764111,0.709994972,"Intermediate category 1"
"Alternative 346",0.218772918,0.100097068,0.674160421,0.277510285,0.56978631,"Worst category"
"Alternative 347",0.645830214,0.151556462,0.490103811,0.207718179,0.106001414,"Worst category"
"Alternative 348",0.905213952,0.0429472029,0.399879098,0.184405431,0.87641412,"Worst category"
"Alternative 349",0.871374547,0.82141304,0.836069584,0.588667393,0.0497182906,"Intermediate category 3"
"Alternative 350",0.679283023,0.245934397,0.393750399,0.987846732,0.419671029,"Intermediate category 1"
"Alternative 351",0.869498968,0.087747626,0.493562013,0.482442588,0.482960969,"Worst category"
"Alternative 352",0.0480924025,0.387862861,0.437991142,0.247963905,0.44991076,"Intermediate category 1"
"Alternative 353",0.939440131,0.685652494,0.41234383,0.119019561,0.616834998,"Intermediate category 1"
"Alternative 354",0.431346357,0.977072656,0.0173403472,0.356261283,0.343856126,"Intermediate category 1"
"Alternative 355",0.167412356,0.656977057,0.107168138,0.923831582,0.66253823,"Intermediate category 1"
"Alternative 356",0.364716023,0.315459102,0.873851836,0.486622483,0.46273613,"Intermediate category 2"
"Alternative 357",0.906991065,0.476070464,0.123079225,0.0978977382,0.839064956,"Intermediate category 2"
"Alternative 358",0.939658463,0.789435863,0.12158528,0.896724105,0.9331882,"Intermediate category 3"
"Alternative 359",0.522262156,0.797803998,0.697328568,0.437010348,0.743762732,"Intermediate category 3"
"Alternative 360",0.822956085,0.586203516,0.703449786,0.764437497,0.131952271,"Intermediate category 2"
"Alternative 361",0.860965312,0.198320121,0.375264555,0.981543362,0.761429191,"Worst category"
"Alternative 362",0.741743565,0.295961201,0.974165499,0.747592926,0.824225783,"Intermediate category 1"
"Alternative 363",0.0309020095,0.542670906,0.00137069076,0.3173002,0.0674076155,"Worst category"
"Alternative 364",0.140621513,0.935770333,0.44747436,0.391086757,0.661793292,"Intermediate category 1"
"Alternative 365",0.843110502,0.617832303,0.126961887,0.800185204,0.31037122,"Intermediate category 2"
"Alternative 366",0.832229972,0.492902994,0.0834894329,0.762854218,0.971753597,"Intermediate category 2"
"Alternative 367",0.574453771,0.567244291,0.795094788,0.338022828,0.262930274,"Intermediate category 2"
"Alternative 368",0.855645955,0.258030295,0.205443755,0.567560971,0.710944295,"Intermediate category 1"
"Alternative 369",0.658128023,0.661812723,0.233398944,0.236993283,0.00869852584,"Worst category"
"Alternative 370",0.373173237,0.601675689,0.836555898,0.668271601,0.298317224,"Intermediate category 2"
"Alternative 371",0.40158233,0.884445429,0.528265178,0.289623231,0.727742255,"Intermediate category 2"
"Alternative 372",0.578867018,0.179455414,0.597534418,0.98375839,0.380711287,"Worst category"
"Alternative 373",0.610680461,0.863533676,0.598222494,0.179480001,0.987995327,"Intermediate category 3"
"Alternative 374",0.349182308,0.713797152,0.180739582,0.676228166,0.582555413,"Intermediate category 1"
"Alternative 375",0.46650669,0.555159628,0.366158336,0.741753638,0.0462883562,"Intermediate category 1"
"Alternative 376",0.175508648,0.170298815,0.931797624,0.205300346,0.97285223,"Worst category"
"Alternative 377",0.341552645,0.252229124,0.787031114,0.999336421,0.257637978,"Intermediate category 1"
"Alternative 378",0.920867503,0.620775163,0.651219547,0.984390318,0.862696528,"Intermediate category 2"
"Alternative 379",0.37492618,0.784422278,0.995518029,0.0801141784,0.166321442,"Intermediate category 3"
"Alternative 380",0.0159672108,0.128016606,0.840529025,0.0451841764,0.835540771,"Worst category"
"Alternative 381",0.939062655,0.000472964253,0.419136435,0.751347244,0.734794915,"Worst category"
"Alternative 382",0.994414151,0.680489838,0.775529325,0.425847977,0.671391487,"Intermediate category 2"
"Alternative 383",0.216535538,0.59169507,0.31412819,0.987316549,0.583513379,"Intermediate category 1"
"Alternative 384",0.187951326,0.403548658,0.653851032,0.493858248,0.787160993,"Intermediate category 2"
"Alternative 385",0.793022752,0.84561795,0.855741203,0.284840941,0.613705397,"Intermediate category 3"
"Alternative 386",0.169829756,0.90323925,0.620645702,0.172112241,0.56684339,"Intermediate category 2"
"Alternative 387",0.632460773,0.189109072,0.253149629,0.234874353,0.56002295,"Worst category"
"Alternative 388",0.633910358,0.248957649,0.0386602394,0.234978184,0.960516632,"Intermediate category 1"
"Alternative 389",0.0587568767,0.984943569,0.437259227,0.755547464,0.735902548,"Intermediate category 2"
"Alternative 390",0.568653226,0.492560208,0.194064006,0.249300316,0.240881816,"Worst category"
"Alternative 391",0.810784757,0.454691321,0.9280231,0.644011378,0.170609415,"Intermediate category 2"
"Alternative 392",0.787101388,0.289095938,0.618069649,0.794117689,0.380378187,"Intermediate category 1"
"Alternative 393",0.52093792,0.261099756,0.576938093,0.00271498179,0.473838955,"Intermediate category 1"
"Alternative 394",0.206546307,0.46550107,0.630269647,0.567654252,0.764990687,"Intermediate category 2"
"Alternative 395",0.0522721671,0.315842122,0.493253261,0.902740896,0.374342561,"Intermediate category 1"
"Alternative 396",0.0603876486,0.993640721,0.192191362,0.557084739,0.821664512,"Intermediate category 2"
"Alternative 397",0.0910042226,0.323152274,0.640660226,0.308585078,0.123052828,"Intermediate category 2"
"Alternative 398",0.517048359,0.910797358,0.440585285,0.226683319,0.445315868,"Intermediate category 1"
"Alternative 399",0.59991765,0.914299428,0.846220434,0.403005809,0.211263701,"Intermediate category 3"
"Alternative 400",0.906966329,0.575057685,0.381087482,0.208205342,0.634892285,"Intermediate category 1"
"Alternative 401",0.848891258,0.579104364,0.751644969,0.321220577,0.659379363,"Intermediate category 2"
"Alternative 402",0.835630238,0.553905845,0.517724633,0.871939778,0.518166184,"Intermediate category 2"
"Alternative 403",0.558998644,0.6947788,0.58064723,0.512892008,0.669357061,"Intermediate category 2"
"Alternative 404",0.598152578,0.172944203,0.999786139,0.236484602,0.735763669,"Worst category"
"Alternative 405",0.429505557,0.195800811,0.00347053725,0.92526865,0.141259372,"Worst category"
"Alternative 406",0.650451958,0.18265596,0.800504625,0.0735059381,0.0172067955,"Worst category"
"Alternative 407",0.25387758,0.496694922,0.0889953077,0.271079421,0.341985554,"Worst category"
"Alternative 408",0.159157664,0.822446764,0.769777119,0.634244025,0.379367977,"Intermediate category 3"
"Alternative 409",0.0776986405,0.286163241,0.443897396,0.891018212,0.284003735,"Intermediate category 1"
"Alternative 410",0.123696916,0.122482456,0.274331152,0.139403865,0.260807514,"Worst category"
"Alternative 411",0.239996985,0.769072056,0.109373108,0.610475004,0.417170137,"Worst category"
"Alternative 412",0.858943939,0.657092214,0.0492310226,0.937106133,0.40812251,"Intermediate category 2"
"Alternative 413",0.717639089,0.184020415,0.280603677,0.694206655,0.0395410508,"Worst category"
"Alternative 414",0.622073591,0.707026839,0.979201317,0.723503113,0.845326602,"Intermediate category 2"
"Alternative 415",0.513468146,0.0162845589,0.937250435,0.164410219,0.821581781,"Worst category"
"Alternative 416",0.375941008,0.126484901,0.0868847221,0.466450959,0.504345775,"Worst category"
"Alternative 417",0.939475596,0.53419435,0.591892242,0.726349115,0.124735907,"Intermediate category 2"
"Alternative 418",0.195372224,0.152420282,0.00118687958,0.00150467944,0.0654669106,"Worst category"
"Alternative 419",0.35176447,0.859484434,0.551606357,0.476955056,0.806030035,"Intermediate category 2"
"Alternative 420",0.372543275,0.406363577,0.646449208,0.0232196767,0.752769887,"Intermediate category 2"
"Alternative 421",0.742719412,0.291991711,0.870728493,0.972540081,0.49553287,"Intermediate category 1"
"Alternative 422",0.144365653,0.765271664,0.959964573,0.429140747,0.354814023,"Intermediate category 2"
"Alternative 423",0.995945811,0.554110825,0.13133274,0.138053656,0.230178252,"Worst category"
"Alternative 424",0.448099732,0.362507373,0.123734251,0.462977201,0.30029124,"Intermediate category 1"
"Alternative 425",0.715313554,0.0422619805,0.524829388,0.84890002,0.49553284,"Worst category"
"Alternative 426",0.610158622,0.159658328,0.209489286,0.279925078,0.487915993,"Worst category"
"Alternative 427",0.966881692,0.564836383,0.997783542,0.542648733,0.245736927,"Intermediate category 2"
"Alternative 428",0.984688938,0.991696239,0.835815907,0.422881901,0.165811568,"Intermediate category 3"
"Alternative 429",0.420899779,0.208126828,0.595240295,0.0563658364,0.339833736,"Worst category"
"Alternative 430",0.753599524,0.651197016,0.511131585,0.813997626,0.280033886,"Intermediate category 2"
"Alternative 431",0.0335536823,0.291825444,0.184728608,0.687748015,0.773618758,"Intermediate category 1"
"Alternative 432",0.841225863,0.0789437816,0.665627122,0.922698021,0.863598466,"Worst category"
"Alternative 433",0.351041317,0.414444327,0.557567537,0.680365503,0.94090569,"Intermediate category 2"
"Alternative 434",0.398085594,0.116442069,0.384383559,0.741582274,0.422529787,"Worst category"
"Alternative 435",0.786156356,0.296284109,0.424344152,0.227181748,0.34512946,"Intermediate category 1"
"Alternative 436",0.302826822,0.259179384,0.0401949324,0.175496072,0.502549469,"Intermediate category 1"
"Alternative 437",0.301343262,0.313977152,0.839661479,0.3108944,0.512692928,"Intermediate category 2"
"Alternative 438",0.273927927,0.402770877,0.358283281,0.834915996,0.611651361,"Intermediate category 1"
"Alternative 439",0.203549162,0.432925582,0.586557925,0.417018652,0.752011955,"Intermediate category 2"
"Alternative 440",0.270225227,0.756700575,0.524626493,0.0997098535,0.35864222,"Intermediate category 1"
"Alternative 441",0.430755973,0.0896099359,0.888785243,0.172465488,0.555573225,"Worst category"
"Alternative 442",0.418978781,0.578175247,0.321826667,0.379933149,0.578245401,"Intermediate category 1"
"Alternative 443",0.904064357,0.477858156,0.00324264867,0.665155172,0.063156873,"Intermediate category 2"
"Alternative 444",0.981014073,0.661251783,0.0113622239,0.210642487,0.180472404,"Worst category"
"Alternative 445",0.848314166,0.755430818,0.135770962,0.00590844033,0.0567623228,"Worst category"
